item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,ipa_en,ipa_l1,freq,morpheme_count,char_length,syllables,edit_distance,phon_edit_distance
5355,de,gorgeous,adjective,g_______,zauberhaft,Die Braut sieht zauberhaft aus und strahlt über das ganze Gesicht.,-1.8699976,ɡɔːɹdʒəs,tsaʊbɜhaft,4.35,1,8,2,9,10
5356,de,obvious,adjective,o______,offensichtlich,"Es ist so offensichtlich, dass sie in ihn verliebt ist.",0.758893882,ɑːbviəs,ɔfɛnzɪçtlɪç,4.63,1,7,3,12,11
5357,de,rear,adjective,r___,hintere,Im hinteren Teil des Gebäudes befindet sich eine Cafeteria.,-0.443717087,ɹɪɹ,hɪntɜeː,4.43,2,4,1,6,6
5358,de,pathology,noun,p________,Pathologie,Die Pathologie ist die Lehre von Krankheiten.,1.581536556,pæθɑːlədʒi,patoːloːɡiː,3.57,1,9,2,3,7
5359,de,dispute,noun,d______,Streit,Der Streit wurde friedlich gelöst.,-1.642986787,dɪspjuːt,ʃtraɪt,4.27,2,7,2,6,7
5360,de,thin,adjective,t___,dünn,Überall lag eine dünne Schicht Staub.,1.496684499,θɪn,dʏn,4.47,1,4,1,3,2
5361,de,snowboard,noun,s________,Snowboard,In den Achtzigerjahren wurde das erste Snowboard gebaut.,2.316545881,snoʊbɔːɹd,(en)snəʊbɔːd(de),3.01,1,9,2,1,9
5362,de,uninformed,adjective,u_________,uninformiert,"Bei Großveranstaltungen sieht man immer mehr uninformierte Polizisten, die für Sicherheit der Teilnehmer sorgen. ",-1.09253951,ʌnɪnfɔːɹmd,ʊnɪnfɔɾmiːɾt,2.99,4,10,3,3,7
5363,de,suburban,adjective,s_______,vorstädtisch,In den vorstädtischen Bezirken gibt es oft viel mehr Natur und Grünflächen.,-0.243161011,səbɜːbən,foːɾʃtɛtɪʃ,3.91,1,8,3,11,10
5364,de,gallery,noun,g______,Galerie,Ich möchte mir die neue Ausstellung in der Galerie anschauen. ,1.057523018,ɡælɚɹi,ɡɑleːriː,4.49,1,7,2,4,5
5365,de,manually,adverb,m_______,manuell,Die Maschine wird manuell bedient.,-0.510442056,mænjuːəli,mɑnuːɛl,3.7,2,8,2,2,4
5366,de,reader,noun,r_____,Leser / Leserin,Die Geschichte fesselt den Leser mit spannenden Dialogen und turbulenten Verfolgungsjagden.,2.694478823,ɹiːdɚ,leːzɜ leːzərɪn,4.34,3,6,2,12,13
5367,de,importance,noun,i_________,"Bedeutung, Wichtigkeit",Der neue Vorsitzende gewinnt an Bedeutung.,-0.259971208,ɪmpɔːɹtəns,bədɔøtʊŋ vɪçtɪçkaɪt,4.56,2,10,3,18,17
5368,de,handwritten,adjective,h__________,handgeschrieben,Der handgeschriebene Brief war ohne Absender.,1.196197868,hændɹɪʔn̩,hantɡəʃriːbən,3.33,1,11,3,7,11
5369,de,reliability,noun,r__________,Zuverlässigkeit,Die Zuverlässigkeit dieses Autos ist kaum zu übertreffen.,-0.840358932,ɹᵻlaɪəbɪlᵻɾi,tsuːfɛɾlɛsɪçkaɪt,3.92,2,11,5,11,15
5370,de,formality,noun,f________,Formsache,Wir müssen die Verträge besprechen. Es ist eine reine Formsache.,-0.507041112,fɔːɹmælᵻɾi,fɔɾmzaxə,3.15,1,9,3,6,7
5371,de,red,adjective,r__,rot,Dorothys Markenzeichen sind ihre roten Schuhe.,2.777738026,ɹɛd,roːt,5.32,2,3,1,2,4
5372,de,translation,noun,t__________,Übersetzung,Seine Übersetzung des Romans ist eine der besten.,1.38820403,tɹænsleɪʃən,yːbɜzɛtsʊŋ,4.39,2,11,3,9,11
5373,de,highway,noun,h______,"Bundesstraße, Autobahn, Küstenstraße",Während unseres Urlaubs in Amerika fahren wir hauptsächlich die Küstenstraßen entlang.,0.139652408,haɪweɪ,bʊndəsstrɑːsə aʊtoːbɑːn kʏstənstrɑːsə,4.49,1,7,2,34,36
5374,de,assigned,adjective,a_______,zugewiesen,Mir wurde ein neues Zimmer zugewiesen.,-2.475953597,ɐsaɪnd,tsuːɡeːviːzən,4.39,2,8,2,8,12
5375,de,average,verb,a______,"im Durchschnitt, durchschnittlich","Das London Eye hat im Durchschnitt über 3,75 Millionen Besucher jedes Jahr.",0.203641392,ævɹɪdʒ,ɪm dʊɐçʃnɪt dʊɐçʃnɪtlɪç,5.16,1,7,3,32,21
5376,de,wonder,noun,w_____,Staunen,Er blickte ihn voller Staunen an.,-0.407505203,wʌndɚ,ʃtaʊnən,4.93,2,6,2,6,6
5377,de,absorb,verb,a_____,"etwas aufnehmen, etwas aufsaugen",Trockener Sand nimmt Wasser auf.,-1.217314809,ɐbsɔːɹb,ɛtvɑːs aʊfneːmən ɛtvɑːs aʊfzaʊɡən,3.81,1,6,2,30,31
5378,de,religiously,adverb,r__________,"gewissenhaft, gläubig",Sie nahm ihre Tabletten äußerst gewissenhaft und jeden Tag zur selben Uhrzeit.,-3.530697998,ɹᵻlɪdʒəsli,ɡəvɪsənhaft ɡlɔøbɪç,3.24,3,11,3,17,17
5379,de,lobby,noun,l____,Eingangshalle,Das befreundete Paar trifft sich in der Eingangshalle des Hotels.,0.65748712,lɑːbi,aɪnɡaŋshalə,4.03,1,5,1,13,11
5380,de,lightly,adverb,l______,leicht,Er tätschelt ihr leicht auf die Schulter.,-0.022076982,laɪtli,laɪçt,3.96,2,7,1,4,3
5381,de,contractor,noun,c_________,"Auftragnehmer, Unternehmer",Der Bauunternehmer ist für die Baustelle verantwortlich.,-1.915278604,kəntɹæktɚ,aʊftraɡneːmɜ ʊntɜneːmɜ,4.08,1,10,3,21,20
5382,de,wonderfully,adverb,w__________,wunderbar,Er singt wirklich wunderbar.,0.421202295,wʌndɚfəli,vʊndɜbɑːɾ,3.55,2,11,3,6,7
5383,de,quote,verb,q____,zitieren,Die Lehrerin zitiert mehrere Stellen aus dem Roman.,0.217093081,kwoʊt,tsiːtiːrən,4.51,1,5,1,7,9
5384,de,upset,verb,u____,aus der Fassung bringen,Lass dich durch ihre Bemerkungen nicht aus der Fassung bringen.,-2.339013207,ʌpsɛt,aʊs dɛɾ fasʊŋ brɪŋən,4.61,1,5,2,20,18
5385,de,attendant,noun,a________,"Aufseher, Wärter, Wächter",Er arbeitet als Parkwächter für dieses Einkaufszentrum. ,-2.90553819,ɐtɛndənt,aʊfzeːɜ vɛɾtɜ vɛçtɜ,3.6,1,9,3,22,17
5386,de,rid,verb,r__,befreien,"Wir müssen diesen Garten von diesen Raupen befreien, bevor sie alle Pflanzen befallen.",-1.409493479,ɹɪd,bəfraɪən,4.5,1,3,1,6,7
5387,de,exist,verb,e____,existieren,Elfen existieren nicht.,-2.05909364,ɛɡzɪst,ɛksɪstiːrən,4.73,1,5,2,5,7
5388,de,elevate,verb,e______,jdn/etw erheben,"Der König versprach, den tapferen Mann in den Ritterstand zu erheben.",-1.866363072,ɛlɪveɪt,jɔtdeːɛn ɛtf ɛɾheːbən,3.38,1,7,3,12,19
5389,de,function,noun,f_______,Aufgabe,Das ist die Aufgabe der Marketingabteilung.,-1.854339505,fʌŋkʃən,aʊfɡɑːbə,4.78,2,8,2,7,7
5390,de,sink,noun,s___,Spüle,In der Spüle stapelt sich noch das schmutzige Geschirr von gestern.,0.041542217,sɪŋk,ʃpyːlə,4.21,1,4,1,5,6
5391,de,church,noun,c_____,Kirche,Der Pfarrer arbeitet in der Kirche.,2.739243597,tʃɜːtʃ,kɪɾçə,5.16,1,6,1,4,6
5392,de,psychopathic,adjective,p___________,psychopathisch,"Sie zeigte bereits als Kind psychopathische Anzeichen, weil sie kein Mitgefühl für andere Menschen oder Tiere kennt.",-0.475581088,saɪkoʊpæθɪk,psyːçoːpɑːtɪʃ,2.9,1,12,4,2,9
5393,de,stepfather,noun,s_________,Stiefvater,Sie hatten eigentlich sofort ein sehr gutes Verhältnis zu ihrem Stiefvater.,1.42905989,stɛpfɑːðɚ,ʃtiːffɑːtɜ,3.24,2,10,3,5,6
5394,de,manage,verb,m_____,etw schaffen,"Wie schaffst du es, immer so viele Dinge gleichzeitig zu erledigen?",-0.109682209,mænɪdʒ,ɛtf ʃafən,4.54,1,6,2,10,9
5395,de,egg,noun,e__,Ei,Das Huhn hat über Nacht ein Ei gelegt.,3.662806139,ɛɡ,aɪ,4.46,1,3,1,3,2
5396,de,clear,adjective,c____,eindeutig (nicht: obvious),Seit einiger Zeit gibt es schon Gerüchte darüber. Ein eindeutiger Beweis fehlt aber noch.,-0.076435783,klɪɹ,aɪndɔøtɪç nɪçt ɔpvɪʲoːʊs,5.25,1,5,1,25,23
5397,de,eagle,noun,e____,Adler,Der Adler ist der König der Vögel.,1.557671674,iːɡəl,adlɜ,4.13,1,5,1,4,5
5398,de,institution,noun,i__________,"Einrichtung, Anstalt",Die Bildungseinrichtung befindet sich am Ende der Straße.,0.222050447,ɪnstɪtuːʃən,aɪnrɪçtʊŋ anʃtalt,4.41,3,11,4,15,13
5399,de,olympics,noun,o_______,Olympiade,Die Winterolympiade findet 2018 in Seoul statt.,-0.427353719,əlɪmpɪks,oːlʏmpiːɑːdə,4.45,1,8,1,4,9
5400,de,decision,noun,d_______,"Entscheidung, Entschluss","Ich bin zufrieden, ich habe eine gute Entscheidung getroffen.",0.158329977,dᵻsɪʒən,ɛntʃaɪdʊŋ ɛntʃlʊs,5.09,1,8,2,21,15
5401,de,support,verb,s______,jdn unterstützen,"Meine Eltern unterstützen mich, wo immer sie können. ",1.371460136,səpɔːɹt,jɔtdeːɛn ʊntɜʃtʏtsən,5.53,1,7,2,13,18
5402,de,specification,noun,s____________,Angabe,"Wir brauchen detaillierte Angaben, um dieses Produkt anfertigen zu können.",-2.159171145,spɛsɪfɪkeɪʃən,anɡɑːbə,3.75,2,13,4,12,12
5403,de,north,noun,n____,Norden,Wir fahren Richtung Norden.,1.947943234,nɔːɹθ,nɔɾdən,5.34,1,5,1,4,4
5404,de,stairs,noun,s_____,Treppe,Ihre Mutter sollte nur vorsichtig und nicht zu schnell über die Treppe gehen.,1.085508033,stɛɹz,trɛpə,4.14,1,6,1,6,4
5405,de,freezer,noun,f______,Gefrierschrank,Hol bitte das Gemüse aus dem Gefrierschrank. ,-0.68922683,fɹiːzɚ,ɡəfriːɾʃraŋk,3.66,2,7,2,10,9
5406,de,fallen,adjective,f_____,abgefallen,Sie sammelt die abgefallenen Äpfel zusammen.,1.444752629,fɔːlən,apɡəfalən,4.39,1,6,1,4,6
5407,de,lobbyist,noun,l_______,Lobbyist,Die Lobbyisten für die Ölindustrie treffen sich heute Abend.,0.077757069,lɑːbɪʲɪst,lɔbyːɪst,3.1,1,8,3,1,4
5408,de,often,adverb,o____,"oft, häufig",Sie gehen oft schwimmen.,2.690730413,ɔfən,ɔft hɔøfɪç,5.41,1,5,2,8,8
5409,de,programmer,noun,p_________,Programmierer/Programmiererin,Er ist derzeit ein sehr gefragter Programmierer.,1.383670475,pɹoʊɡɹæmɚ,proːɡramiːrɜ proːɡramiːrərɪn,3.56,2,10,3,20,24
5410,de,appear,verb,a_____,erscheinen (nicht: seem),Er schien hungrig zu sein.,-0.818379335,ɐpɪɹ,ɛɾʃaɪnən nɪçt zeːm,4.85,1,6,2,23,17
5411,de,latex,noun,l____,Latex,Gummi wird aus Latex hergestellt. ,2.112575147,leɪtɛks,lɑtɛks,3.4,1,5,1,1,2
5412,de,premise,noun,p______,"(Grund)voraussetzung, Annahme",Diese Studie baut unglücklicherweise schon auf falschen Annahmen auf.,-3.957506385,pɹɛmɪs,ɡrʊnt foːraʊszɛtsʊŋ annɑːmə,3.82,3,7,1,26,26
5413,de,domino,noun,d_____,Dominostein,Die Dominosteine sind alle umgefallen.,1.460257378,dɑːmɪnoʊ,doːmiːnɔʃtaɪn,3.23,1,6,2,6,9
5414,de,cooperate,verb,c________,zusammenarbeiten,"Wenn sie sich gut verstehen, sollten sie zusammenarbeiten.",-0.714566657,koʊɑːpɚɹeɪt,tsuːzamənaɾbaɪtən,3.79,1,9,3,12,15
5415,de,concerning,preposition,c_________,"bezüglich, hinsichtlich",Ich habe eine paar Fragen hinsichtlich dieser Thematik an die Experten.,-1.015375472,kənsɜːnɪŋ,bətsyːklɪç hɪnzɪçtlɪç,4.31,2,10,3,19,16
5416,de,unbreakable,adjective,u__________,unzerbrechlich,Dieses Geschirr ist praktisch unzerbrechlich.,0.859347892,ʌnbɹeɪkəbəl,ʊntsɛɾbrɛçlɪç,3.13,3,11,3,9,11
5417,de,export,verb,e_____,etw exportieren,Die Ersatzteile werden nach Europa exportiert.,2.276529421,ɛkspɔːɹt,ɛtf ɛkspɔɾtiːrən,4.24,1,6,2,9,10
5418,de,encourage,verb,e________,"fördern, ermutigen","Die Professoren ermutigen ihre Studenten, sich aktiv an der Diskussion zu beteiligen. ",-0.059153543,ɛŋkɜːɹɪdʒ,fœɾdɜn ɛɾmuːtɪɡən,4.45,1,9,3,13,14
5419,de,seal,verb,s___,abdichten,"Wir sollten die Dose mit etwas Klebeband abdichten, damit keine Flüssigkeit austreten kann.",-1.832136719,siːl,apdɪçtən,4.3,1,4,1,9,8
5420,de,applied,adjective,a______,angewandt,Er unterrichtet angewandte Mathematik an der Hochschule.,-0.889401606,ɐplaɪd,anɡəvant,4.67,2,7,2,7,7
5421,de,incorporate,verb,i__________,etw aufnehmen,"Versuche, diese Ideen in deine Arbeit aufzunehmen.",-2.12724528,ɪŋkɔːɹpɚɹeɪt,ɛtf aʊfneːmən,3.85,2,11,4,12,13
5422,de,motivate,verb,m_______,jdn anspornen,"Die Trainerin weiß, wie sie die Sportler anspornen kann. ",0.67885218,moʊɾᵻveɪt,jɔtdeːɛn anʃpɔɾnən,3.6,1,8,3,12,18
5423,de,regional,adjective,r_______,heimisch,Ich bevorzuge die heimische Küche mit saisonalen Zutaten.,-0.423549124,ɹiːdʒənəl,haɪmɪʃ,4.72,2,8,3,7,9
5424,de,joke,noun,j___,Witz,Sandra erzählt gerne Witze.,2.476402449,dʒoʊk,vɪts,4.68,1,4,1,4,5
5425,de,draft,verb,d____,"etw entwerfen, skizzieren, einen Entwurf verfassen",Der neue Minister verfasst einen Gesetzesentwurf.,-1.743036185,dɹæft,ɛtf ɛntvɛɾfən skɪtsiːrən aɪnən ɛntvʊɐf fɛɾfasən,4.61,1,5,1,48,45
5426,de,compose,verb,c______,komponieren,Das Lied wurde von einem bekannten Musiker komponiert.,0.239299565,kəmpoʊz,kɔmpoːniːrən,3.46,1,7,2,6,8
5427,de,promising,adjective,p________,vielversprechend,"Wir glauben, dass dies eine vielversprechende Investition sein könnte.",-1.099992715,pɹɑːmɪsɪŋ,fiːlfɛɾʃprɛçənt,4.11,2,9,2,14,15
5428,de,mutual,adjective,m_____,gegenseitig,Gegenseitige Unterstützung macht den Erfolg der Zusammenarbeit aus.,-1.160945162,mjuːtʃuːəl,ɡeːɡənzaɪtɪç,4.26,1,6,3,11,12
5429,de,outstanding,adjective,o__________,"außergewöhnlich, unvergleichlich, hervorragend (nicht: impressive)",Die neue Chefin leistet hervorragende Arbeit.,-1.949400147,aʊtstændɪŋ,aʊsɜɡeːvøːnlɪç ʊnfɛɾɡlaɪçlɪç hɛɾfoːɾrɑːɡənt nɪçt ɪmprɛsiːvə,4.5,2,11,3,61,54
5430,de,attitude,noun,a_______,"Haltung, Einstellung",Meine Einstellung ihm gegenüber hat sich geändert. Ich kann ihn jetzt besser leiden.,-0.263101373,æɾɪtuːd,haltʊŋ aɪnʃtɛlʊŋ,4.58,1,8,3,15,14
5431,de,cruiser,noun,c______,Kreuzer,Der Kreuzer legte am Hafen an.,-0.440444592,kɹuːzɚ,krɔøtsɜ,3.52,2,7,2,4,6
5432,de,shorts,noun,s_____,kurze Hosen,Er ist doch tatsächlich mit kurzen Hosen zum Vorstellungsgespräch gegangen.,2.324290704,ʃɔːɹts,kʊɐtsə hoːzən,4.07,1,6,1,10,12
5433,de,logistics,noun,l________,Logistik,Neue Förderstrecken optimieren die Logistik.,-0.141067582,lədʒɪstɪks,loːɡɪstiːk,3.86,1,9,3,3,6
5434,de,test,verb,t___,prüfen,"Ziel dieser Arbeit ist es, Ihre schriftlichen Fertigkeiten zu prüfen.",1.807990747,tɛst,pryːfən,5.19,2,4,1,6,7
5435,de,ability,noun,a______,Fähigkeit,Das ist mir gar nicht gelungen. Ich zweifle an meiner eigenen Fähigkeit.,0.107821619,ɐbɪləɾi,fɛːɪçkaɪt,4.96,1,7,2,7,8
5436,de,competence,noun,c_________,Fähigkeit (nicht: capability),Ich zweifle seine Fähigkeit als Automechaniker nicht an.,-2.39642241,kɑːmpɪtəns,fɛːɪçkaɪt nɪçt (en)keɪpəbɪlɪti(de),3.58,1,10,3,25,30
5437,de,overheat,verb,o_______,etw überhitzen,"Wir müssen anhalten, der Automotor ist überhitzt.",1.154014302,oʊvɚhiːt,ɛtf yːbɜhɪtsən,2.7,1,8,2,11,13
5438,de,simplified,adjective,s_________,vereinfacht,Eine vereinfachte Version der Menschenrechte ist online verfügbar.,-0.741882169,sɪmplᵻfaɪd,fɛɾaɪnfaxt,3.69,2,10,3,10,8
5439,de,christian,adjective,c________,christlich,Die christliche Religion ist mittlerweile 2000 Jahre alt.,1.221667854,kɹɪstʃən,krɪstlɪç,4.88,1,9,3,3,4
5440,de,provision,noun,p________,Bereitstellung,Das Rote Kreuz hat die Bereitstellung von Hilfsgütern in der Krisenregion übernommen.,-2.499929871,pɹəvɪʒən,bəraɪtʃtɛlʊŋ,4.14,1,9,3,11,11
5441,de,secret,adjective,s_____,geheim,Das geheime Versteck der Kinderbande wurde schließlich von den Eltern gefunden.,1.747204361,siːkɹᵻt,ɡəhaɪm,4.92,1,6,1,5,7
5442,de,around,adverb,a_____,"herum, sich umdrehen",Sie drehte sich um und schaute mich mit großen Augen an.,1.162049979,ɚɹaʊnd,hɛrʊm zɪç ʊmdreːən,5.77,1,6,1,17,16
5443,de,compliment,noun,c_________,Kompliment,Du siehst heute aber toll aus! Danke für das Kompliment.,1.870110232,kɑːmplɪmənt,kɔmpliːmɛnt,3.91,2,10,3,1,5
5444,de,imply,verb,i____,"etw bedeuten, andeuten","Wenn in dieser Ruine Stiegen vorhanden sind, muss es bedeuten, dass es einmal weitere Stockwerke gab.",-1.953643833,ɪmplaɪ,ɛtf bədɔøtən andɔøtən,3.83,3,5,2,22,20
5445,de,metal,noun,m____,Metall,"Wir haben eine Farbe gekauft, die für Metall geeignet ist.",2.764850474,mɛɾəl,meːtal,4.82,1,5,2,2,4
5446,de,opposite,adjective,o_______,gegenüberliegend,Die Post befindet sich auf der gegenüberliegenden Straßenseite.,0.472616997,ɑːpəzɪt,ɡeːɡənyːbɜliːɡənt,4.62,1,8,3,14,14
5447,de,euro,noun,e___,Euro,"Das T-Shirt kostet 19,90 Euro.",2.948671884,jʊɹɹoʊ,ɔøroː,4.09,1,4,1,1,5
5448,de,undoubtedly,adverb,u__________,zweifellos,Zweifellos steckt ein wahrer Kern in dieser Geschichte.,-2.095954171,ʌndaʊɾᵻdli,tsvaɪfəloːs,3.88,3,11,2,10,10
5449,de,information,noun,i__________,Information,Wir bekommen alle notwendigen Informationen beim Infoabend nächste Woche.,2.413219754,ɪnfɚmeɪʃən,ɪnfɔɾmatsjoːn,5.43,3,11,4,1,8
5450,de,budget,noun,b_____,Budget,Wir haben zwei Drittel unseres Budgets schon ausgegeben.,2.467986668,bʌdʒɪt,bʊdɡət,4.82,1,6,1,1,3
5451,de,exit,noun,e___,Ausgang,Ich finde den Ausgang nicht. Wo kann ich das Gebäude verlassen?,2.88321453,ɛɡzɪt,aʊsɡaŋ,4.35,1,4,1,7,6
5452,de,smiling,adjective,s______,lächelnd,Mit einem lächelnden Gesicht ist vieles manchmal leichter.,1.03658557,smaɪlɪŋ,lɛçəlnt,4.15,2,7,2,7,6
5453,de,sorry,adjective,s____,"traurig, bedauernswert [nicht: sad]","Über den Verlust, den sie erleben mussten, war ich sehr traurig.",-2.039024352,sɑːɹi,traʊrɪç bədaʊɜnsveːɾt nɪçt zɑːt,5.18,1,5,1,33,29
5454,de,energy,noun,e_____,Energie,Kinder sind voller Energie.,2.247223882,ɛnɚdʒi,eːnɛɾɡiː,5.23,1,6,2,3,6
5455,de,lighting,noun,l_______,Beleuchtung,Die Beleuchtung in diesem Raum ist schlecht. Ich kann kaum meine Zeitung lesen.,-0.134207125,laɪɾɪŋ,bəlɔøçtʊŋ,4.29,2,8,2,6,7
5456,de,riot,noun,r___,Aufruhr,Die Demonstrationen verliefen friedlich und es gab keinen Aufruhr.,-1.407463075,ɹaɪət,aʊfruːɾ,4.09,1,4,2,6,7
5457,de,attempt,noun,a______,Versuch,"Das war mein letzter Versuch, den Streit zwischen den beiden zu lösen. ",-0.246012364,ɐtɛmpt,fɛɾzuːx,4.85,1,7,2,7,7
5458,de,featured,adjective,f_______,"befähigt, gestaltet",Der neu gestaltete Raum entspricht meinen Vorstellungen.,-3.548593638,fiːtʃɚd,bəfɛːɪçt ɡəʃtaltət,4.44,2,8,2,15,14
5459,de,muslim,adjective,m_____,muslimisch,Der muslimische Glaube ist unter der Bevölkerung weit verbreitet.,1.238075635,mʊzlɪm,mʊsliːmɪʃ,4.67,1,6,1,4,5
5460,de,elimination,noun,e__________,Beseitigung,Die neuen Richtlinien tragen zur Beseitigung von Risiken bei.,-1.628877496,ᵻlɪmᵻneɪʃən,bəzaɪtɪɡʊŋ,3.93,2,11,4,9,10
5461,de,science,noun,s______,Wissenschaft,"Eine perfekte Tasse Cappuccino zuzubereiten, ist wahrlich eine Wissenschaft.",0.771712111,saɪəns,vɪsənʃaft,5.12,1,7,2,9,7
5462,de,boy,noun,b__,"Junge, Bub",Als kleiner Junge habe ich oft meine Tante in Niederösterreich besucht.,2.506430975,bɔɪ,jʊŋə buːp,5.17,1,3,1,10,8
5463,de,civic,adjective,c____,"Stadt-, Bürger-",Die Stadtverwaltung ist gut organisiert.,-4.376811862,sɪvɪk,ʃtat bʏɾɡɜ,4.0,1,5,1,15,10
5464,de,blocked,adjective,b______,blockiert,Die blockierte Straße war für mehrere Stunden nicht befahrbar.,2.26851005,blɑːkt,blɔkiːɾt,4.31,2,7,1,3,4
5465,de,permanent,adjective,p________,"dauerhaft, ständig",Ich habe mich endlich für einen dauerhaften Wohnsitz entschieden.,0.322700949,pɜːmənənt,daʊɜhaft ʃtɛndɪç,4.57,1,9,3,14,14
5466,de,testify,verb,t______,aussagen,"Er weigerte sich, gegen seine Frau auszusagen.",-1.70727644,tɛstᵻfaɪ,aʊszɑːɡən,3.84,1,7,2,7,8
5467,de,eyebrow,noun,e______,Augenbraue,Der alte Mann hat immer noch sehr buschige Augenbrauen.,1.453235783,aɪbɹaʊ,aʊɡənbraʊə,3.37,1,7,2,7,6
5468,de,happiness,noun,h________,"Zufriedenheit, Fröhlichkeit",Die Familie verbrachte einige Wochen voller Glück und Zufriedenheit am Meer.,-0.774293142,hæpɪnəs,tsuːfriːdənhaɪt frøːlɪçkaɪt,4.44,2,9,3,24,25
5469,de,column,noun,c_____,"Säule, Pfeiler",Zwei Marmorsäulen dekorieren den Raum.,-1.183775975,kɑːlʌm,zɔølə pfaɪlɜ,4.33,1,6,1,13,11
5470,de,sea,noun,s__,Meer,Wir träumen schon seit einiger Zeit von einem Häuschen am Meer.,2.530521796,siː,meːɾ,5.06,1,3,1,3,3
5471,de,tendency,noun,t_______,Neigung,"Er hat die Neigung, bei Nervosität sehr viel zu reden.",-1.468435669,tɛndənsi,naɪɡʊŋ,3.96,1,8,2,6,7
5472,de,fabric,noun,f_____,Stoff,Sie verkauft verschiedene Stoffe.,-0.652846095,fæbɹɪk,ʃtɔf,4.08,1,6,2,6,6
5473,de,bathroom,noun,b_______,Bad,Ich putze meine Zähne im Bad.,2.779211268,bæθɹuːm,bɑːt,4.54,1,8,2,7,5
5474,de,hamburger,noun,h________,Hamburger,"Die Kinder wünschen sich, zum Geburtstag einen Hamburger essen zu gehen.",2.6526813,hæmbɜːɡɚ,hambʊɐɡɜ,3.45,2,9,2,1,4
5475,de,right,noun,r____,Recht,"Sie haben nicht das Recht dazu, mein Haus zu untersuchen.",2.375281175,ɹaɪt,rɛçt,5.96,1,5,1,3,3
5476,de,vision,noun,v_____,"Vorstellung, Bild","Das Bild, das sie in ihren Romanen von der Zukunft malt, ist ein sehr düsteres.",-1.025049988,vɪʒən,foːɾʃtɛlʊŋ bɪlt,4.63,1,6,2,15,15
5477,de,metaphor,noun,m_______,Metapher,Der Dichter verwendet viele Metaphern.,-1.421057155,mɛɾəfɔːɹ,meːtɑːfɜ,3.73,1,8,2,2,7
5478,de,monumental,adjective,m_________,"kolossal, gewaltig",Der Sturm hat kolossale Schäden angerichtet.,-2.303062929,mɑːnjuːmɛntəl,koːlɔsɑːl ɡəvaltɪç,3.5,1,10,4,15,15
5479,de,talker,noun,t_____,Schwätzer,Sie scheint mir eine ziemliche Schwätzerin zu sein.,-1.896878803,tɔːkɚ,ʃvɛtsɜ,2.96,2,6,2,7,6
5480,de,appeal,noun,a_____,Aufruf,Die Polizei richtete einen dringenden Aufruf an die Öffentlichkeit.,-1.737792799,ɐpiːl,aʊfruːf,4.67,1,6,2,6,6
5481,de,lid,noun,l__,Deckel,Gib den Deckel auf die Pfanne!,-0.860360566,lɪd,dɛkəl,3.81,1,3,1,6,5
5482,de,ironically,adverb,i_________,ironisch,Ich habe ihr ironisch geantwortet.,0.941471382,aɪɹɑːnɪkli,iːroːnɪʃ,3.74,2,10,3,5,7
5483,de,evolutionary,adjective,e___________,evolutionär,Der evolutionäre Fund brachte ihr Reichtum.,0.220143942,ɛvəluːʃənɛɹi,eːvoːluːtsjoːnɛːɾ,3.82,1,12,4,2,11
5484,de,simply,adverb,s_____,einfach,Die Aufgabe ist einfach zu schwierig.,-2.005126816,sɪmpli,aɪnfax,5.08,2,6,1,6,5
5485,de,fish,verb,f___,"fischen, angeln",Der Vater geht mit seinem Sohn angeln.,2.315596204,fɪʃ,fɪʃən anɡɛln,4.9,1,4,1,11,9
5486,de,award,noun,a____,"Preis, Auszeichnung (nicht: prize)",Sie hat eine Auszeichnung für ihre Arbeit erhalten.,0.631751652,ɐwɔːɹd,praɪs aʊstsaɪçnʊŋ nɪçt priːtsə,4.88,1,5,1,33,29
5487,de,writing,noun,w______,Schreiben,"Lesen, Schreiben und Rechnen sind Grundkompetenzen.",2.024301182,ɹaɪɾɪŋ,ʃraɪbən,5.07,2,7,2,7,5
5488,de,discussion,noun,d_________,Diskussion,Es ergab sich eine heftige Diskussion.,1.656223769,dɪskʌʃən,dɪskʊsjoːn,4.71,2,10,3,2,5
